id,name,character,season_number,episode_number,type
3323823.0,Jeff Clayton,Camera Newsman,4,1,guest stars
2980753.0,Kassie Hight,Hospital Visitor,4,1,guest stars
62747.0,Chad Michael Murray,Lucas Scott,4,2,cast
98050.0,James Lafferty,Nathan Scott,4,2,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,4,2,cast
35472.0,Hilarie Burton,Peyton Sawyer,4,2,cast
73035.0,Paul Johansson,Dan Scott,4,2,cast
54830.0,Sophia Bush,Brooke Davis,4,2,cast
12852.0,Barry Corbin,Whitey Durham,4,2,cast
20005.0,Moira Kelly,Karen Roe,4,2,cast
81164.0,Danneel Ackles,Rachel Gatina,4,2,cast
44033.0,Barbara Alyn Woods,Deb Scott,4,2,cast
166897.0,Lee Norris,Mouth McFadden,4,2,cast
93602.0,Antwon Tanner,Skills Taylor,4,2,cast
26970.0,Matt Barr,Derek,4,2,guest stars
83456.0,Michael Trucco,Cooper Lee,4,2,guest stars
1534836.0,David Bridgewater,Reeves,4,2,guest stars
1183801.0,Jack Landry,Messenger,4,2,guest stars
1215008.0,Vaughn Wilson,Fergie,4,2,guest stars
3862157.0,Tia Brewer-Footman,Reporter #1,4,2,guest stars
2487356.0,Denise S. Bass,Customer,4,2,guest stars
3862158.0,Natalie Zayas-Bazan,Customer,4,2,guest stars
62747.0,Chad Michael Murray,Lucas Scott,4,3,cast
98050.0,James Lafferty,Nathan Scott,4,3,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,4,3,cast
35472.0,Hilarie Burton,Peyton Sawyer,4,3,cast
73035.0,Paul Johansson,Dan Scott,4,3,cast
54830.0,Sophia Bush,Brooke Davis,4,3,cast
12852.0,Barry Corbin,Whitey Durham,4,3,cast
20005.0,Moira Kelly,Karen Roe,4,3,cast
81164.0,Danneel Ackles,Rachel Gatina,4,3,cast
44033.0,Barbara Alyn Woods,Deb Scott,4,3,cast
166897.0,Lee Norris,Mouth McFadden,4,3,cast
93602.0,Antwon Tanner,Skills Taylor,4,3,cast
26970.0,Matt Barr,Derek,4,3,guest stars
205976.0,Kelsey Asbille,Gigi,4,3,guest stars
133590.0,Bevin Prince,Bevin,4,3,guest stars
3862036.0,Ashlea Wiest,Ravens Cheerleader,4,3,guest stars
1534900.0,Patrick Stogner,Young Keith,4,3,guest stars
3862020.0,Daniel Smith,Ravens Player,4,3,guest stars
2980753.0,Kassie Hight,Student,4,3,guest stars
62747.0,Chad Michael Murray,Lucas Scott,4,4,cast
98050.0,James Lafferty,Nathan Scott,4,4,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,4,4,cast
35472.0,Hilarie Burton,Peyton Sawyer,4,4,cast
73035.0,Paul Johansson,Dan Scott,4,4,cast
54830.0,Sophia Bush,Brooke Davis,4,4,cast
12852.0,Barry Corbin,Whitey Durham,4,4,cast
20005.0,Moira Kelly,Karen Roe,4,4,cast
81164.0,Danneel Ackles,Rachel Gatina,4,4,cast
44033.0,Barbara Alyn Woods,Deb Scott,4,4,cast
166897.0,Lee Norris,Mouth McFadden,4,4,cast
93602.0,Antwon Tanner,Skills Taylor,4,4,cast
216673.0,Lupe Fiasco,Lupe Fiasco,4,4,guest stars
26970.0,Matt Barr,Derek,4,4,guest stars
78197.0,Elisabeth Harnois,Shelley Simon,4,4,guest stars
106729.0,Jennifer Gatti,Therapist,4,4,guest stars
99207.0,Amber Wallace,Glenda,4,4,guest stars
1459071.0,Crystal Coney,Teacher,4,4,guest stars
3862164.0,Dusean Dunbar,Dusean Dunbar,4,4,guest stars
3862165.0,Simon Morel,Simon Morel,4,4,guest stars
1205680.0,Juan-Carlos Guzman,Photographer,4,4,guest stars
1761533.0,Cari Moskow,Girl,4,4,guest stars
3862170.0,Bill Melon,Bartender,4,4,guest stars
3172121.0,Austin James,Tric Bartender,4,4,guest stars
62747.0,Chad Michael Murray,Lucas Scott,4,5,cast
98050.0,James Lafferty,Nathan Scott,4,5,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,4,5,cast
35472.0,Hilarie Burton,Peyton Sawyer,4,5,cast
73035.0,Paul Johansson,Dan Scott,4,5,cast
54830.0,Sophia Bush,Brooke Davis,4,5,cast
12852.0,Barry Corbin,Whitey Durham,4,5,cast
20005.0,Moira Kelly,Karen Roe,4,5,cast
81164.0,Danneel Ackles,Rachel Gatina,4,5,cast
44033.0,Barbara Alyn Woods,Deb Scott,4,5,cast
166897.0,Lee Norris,Mouth McFadden,4,5,cast
93602.0,Antwon Tanner,Skills Taylor,4,5,cast
1215037.0,Ernest Waddell,Derek Sommers,4,5,guest stars
26970.0,Matt Barr,Derek,4,5,guest stars
964723.0,Rey Valentin,Nick Chavez,4,5,guest stars
29934.0,Brett Rice,Detective,4,5,guest stars
1477823.0,Shawn Shepard,Principal Turner,4,5,guest stars
1761533.0,Cari Moskow,Girl,4,5,guest stars
2597592.0,Ashleigh Falls,Nurse,4,5,guest stars
1401994.0,Michael Burgess,Officer,4,5,guest stars
1535749.0,Julie Krystina,Cheerleader,4,5,guest stars
62747.0,Chad Michael Murray,Lucas Scott,4,6,cast
98050.0,James Lafferty,Nathan Scott,4,6,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,4,6,cast
35472.0,Hilarie Burton,Peyton Sawyer,4,6,cast
73035.0,Paul Johansson,Dan Scott,4,6,cast
54830.0,Sophia Bush,Brooke Davis,4,6,cast
12852.0,Barry Corbin,Whitey Durham,4,6,cast
20005.0,Moira Kelly,Karen Roe,4,6,cast
81164.0,Danneel Ackles,Rachel Gatina,4,6,cast
44033.0,Barbara Alyn Woods,Deb Scott,4,6,cast
166897.0,Lee Norris,Mouth McFadden,4,6,cast
93602.0,Antwon Tanner,Skills Taylor,4,6,cast
1215037.0,Ernest Waddell,Derek Sommers,4,6,guest stars
119870.0,Rick Fox,Daunte Jones,4,6,guest stars
205976.0,Kelsey Asbille,Gigi,4,6,guest stars
964723.0,Rey Valentin,Nick Chavez,4,6,guest stars
135353.0,Conrad Goode,Bear,4,6,guest stars
1215008.0,Vaughn Wilson,Fergie,4,6,guest stars
1215021.0,Cullen Moss,Junk,4,6,guest stars
3078331.0,Bonnie Discepolo,Opposing Team Cheerleader,4,6,guest stars
62747.0,Chad Michael Murray,Lucas Scott,4,7,cast
98050.0,James Lafferty,Nathan Scott,4,7,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,4,7,cast
35472.0,Hilarie Burton,Peyton Sawyer,4,7,cast
73035.0,Paul Johansson,Dan Scott,4,7,cast
54830.0,Sophia Bush,Brooke Davis,4,7,cast
12852.0,Barry Corbin,Whitey Durham,4,7,cast
20005.0,Moira Kelly,Karen Roe,4,7,cast
81164.0,Danneel Ackles,Rachel Gatina,4,7,cast
44033.0,Barbara Alyn Woods,Deb Scott,4,7,cast
166897.0,Lee Norris,Mouth McFadden,4,7,cast
93602.0,Antwon Tanner,Skills Taylor,4,7,cast
1215037.0,Ernest Waddell,Derek Sommers,4,7,guest stars
1215039.0,CariDee English,Tia,4,7,guest stars
119870.0,Rick Fox,Daunte Jones,4,7,guest stars
205976.0,Kelsey Asbille,Gigi,4,7,guest stars
964723.0,Rey Valentin,Nick Chavez,4,7,guest stars
135353.0,Conrad Goode,Bear,4,7,guest stars
211484.0,Natalie Alyn Lind,Alicia,4,7,guest stars
125168.0,Jake Johnson,Randy,4,7,guest stars
1477823.0,Shawn Shepard,Principal Turner,4,7,guest stars
2598062.0,Michael Stanton Kennedy,Pharmacist,4,7,guest stars
3862332.0,Lisa Bryant,Mother,4,7,guest stars
1782252.0,Kim Wall,Doctor,4,7,guest stars
2793801.0,Quentin Kerr,Guy,4,7,guest stars
3862334.0,Jeff Cahn,TV News Reporter (voice),4,7,guest stars
1969110.0,Terry Bowden,Police Officer,4,7,guest stars
1538672.0,Don A. King,Hairdresser,4,7,guest stars
3862335.0,John C. Lanier,Police Detective,4,7,guest stars
62747.0,Chad Michael Murray,Lucas Scott,4,8,cast
98050.0,James Lafferty,Nathan Scott,4,8,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,4,8,cast
35472.0,Hilarie Burton,Peyton Sawyer,4,8,cast
73035.0,Paul Johansson,Dan Scott,4,8,cast
54830.0,Sophia Bush,Brooke Davis,4,8,cast
12852.0,Barry Corbin,Whitey Durham,4,8,cast
20005.0,Moira Kelly,Karen Roe,4,8,cast
81164.0,Danneel Ackles,Rachel Gatina,4,8,cast
44033.0,Barbara Alyn Woods,Deb Scott,4,8,cast
166897.0,Lee Norris,Mouth McFadden,4,8,cast
93602.0,Antwon Tanner,Skills Taylor,4,8,cast
1215037.0,Ernest Waddell,Derek Sommers,4,8,guest stars
119870.0,Rick Fox,Daunte Jones,4,8,guest stars
205976.0,Kelsey Asbille,Gigi,4,8,guest stars
135353.0,Conrad Goode,Bear,4,8,guest stars
155965.0,Amy Parrish,Shari Smith,4,8,guest stars
60397.0,Jeryl Prescott,Counselor,4,8,guest stars
1477823.0,Shawn Shepard,Principal Turner,4,8,guest stars
3862339.0,Robert Bartusch,Cafe Patron,4,8,guest stars
3862340.0,Le Ann Cheri',Daunte's Girl,4,8,guest stars
62747.0,Chad Michael Murray,Lucas Scott,4,9,cast
98050.0,James Lafferty,Nathan Scott,4,9,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,4,9,cast
35472.0,Hilarie Burton,Peyton Sawyer,4,9,cast
73035.0,Paul Johansson,Dan Scott,4,9,cast
54830.0,Sophia Bush,Brooke Davis,4,9,cast
12852.0,Barry Corbin,Whitey Durham,4,9,cast
20005.0,Moira Kelly,Karen Roe,4,9,cast
81164.0,Danneel Ackles,Rachel Gatina,4,9,cast
44033.0,Barbara Alyn Woods,Deb Scott,4,9,cast
166897.0,Lee Norris,Mouth McFadden,4,9,cast
93602.0,Antwon Tanner,Skills Taylor,4,9,cast
119870.0,Rick Fox,Daunte Jones,4,9,guest stars
205976.0,Kelsey Asbille,Gigi,4,9,guest stars
1088137.0,Landon Ashworth,Josh,4,9,guest stars
135353.0,Conrad Goode,Bear,4,9,guest stars
1381630.0,Jamie Moore,Doctor,4,9,guest stars
1190892.0,Anthony Paderewski,EMT #2,4,9,guest stars
1309217.0,Tamara Johnson,Receptionist,4,9,guest stars
133590.0,Bevin Prince,Bevin,4,9,guest stars
3862342.0,Jerry Lynn Schulke,Nurse,4,9,guest stars
2642236.0,John R. Brennan,EMT #1,4,9,guest stars
2980753.0,Kassie Hight,Ravens Fan,4,9,guest stars
3862343.0,Richard Wes Howren,Mascot,4,9,guest stars
3172121.0,Austin James,Photographer,4,9,guest stars
1538949.0,Katie Karambelas,Opposing Team Cheerleader,4,9,guest stars
3862344.0,Vince Lindenschmidt,Ravens Fan,4,9,guest stars
3506848.0,Amber Nann,Photographer,4,9,guest stars
62747.0,Chad Michael Murray,Lucas Scott,4,10,cast
98050.0,James Lafferty,Nathan Scott,4,10,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,4,10,cast
35472.0,Hilarie Burton,Peyton Sawyer,4,10,cast
73035.0,Paul Johansson,Dan Scott,4,10,cast
54830.0,Sophia Bush,Brooke Davis,4,10,cast
12852.0,Barry Corbin,Whitey Durham,4,10,cast
20005.0,Moira Kelly,Karen Roe,4,10,cast
81164.0,Danneel Ackles,Rachel Gatina,4,10,cast
44033.0,Barbara Alyn Woods,Deb Scott,4,10,cast
166897.0,Lee Norris,Mouth McFadden,4,10,cast
93602.0,Antwon Tanner,Skills Taylor,4,10,cast
4138.0,Craig Sheffer,Keith Scott,4,10,guest stars
74587.0,Terry Loughlin,Doctor,4,10,guest stars
1190892.0,Anthony Paderewski,EMT #2,4,10,guest stars
53175.0,Mark Schwahn,Max,4,10,guest stars
51989.0,Jessica Lucas,Doctor #2,4,10,guest stars
2642236.0,John R. Brennan,EMT #1,4,10,guest stars
62747.0,Chad Michael Murray,Lucas Scott,4,11,cast
98050.0,James Lafferty,Nathan Scott,4,11,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,4,11,cast
35472.0,Hilarie Burton,Peyton Sawyer,4,11,cast
73035.0,Paul Johansson,Dan Scott,4,11,cast
54830.0,Sophia Bush,Brooke Davis,4,11,cast
12852.0,Barry Corbin,Whitey Durham,4,11,cast
20005.0,Moira Kelly,Karen Roe,4,11,cast
81164.0,Danneel Ackles,Rachel Gatina,4,11,cast
44033.0,Barbara Alyn Woods,Deb Scott,4,11,cast
166897.0,Lee Norris,Mouth McFadden,4,11,cast
93602.0,Antwon Tanner,Skills Taylor,4,11,cast
4138.0,Craig Sheffer,Keith Scott,4,11,guest stars
119870.0,Rick Fox,Daunte Jones,4,11,guest stars
78197.0,Elisabeth Harnois,Shelley Simon,4,11,guest stars
205976.0,Kelsey Asbille,Gigi,4,11,guest stars
20166.0,Joe Inscoe,Mr. Miller,4,11,guest stars
1513533.0,Amy da Luz,Counselor,4,11,guest stars
1477823.0,Shawn Shepard,Principal Turner,4,11,guest stars
2980753.0,Kassie Hight,Student,4,11,guest stars
3862157.0,Tia Brewer-Footman,Anchorwoman,4,11,guest stars
2773176.0,Shontelle Thrash,Nurse,4,11,guest stars
3862357.0,Steve Bakunas,Sad-Sack Man,4,11,guest stars
3862358.0,Joe Keiley,Reporter,4,11,guest stars
2207887.0,Nick Battiste,Reporter #2,4,11,guest stars
3862359.0,Karin Reed,Reporter #3,4,11,guest stars
3250385.0,Annamarie Gatto,Addict #2,4,11,guest stars
206491.0,Langley McArol,Addict #3,4,11,guest stars
62747.0,Chad Michael Murray,Lucas Scott,4,12,cast
98050.0,James Lafferty,Nathan Scott,4,12,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,4,12,cast
35472.0,Hilarie Burton,Peyton Sawyer,4,12,cast
73035.0,Paul Johansson,Dan Scott,4,12,cast
54830.0,Sophia Bush,Brooke Davis,4,12,cast
12852.0,Barry Corbin,Whitey Durham,4,12,cast
20005.0,Moira Kelly,Karen Roe,4,12,cast
81164.0,Danneel Ackles,Rachel Gatina,4,12,cast
44033.0,Barbara Alyn Woods,Deb Scott,4,12,cast
166897.0,Lee Norris,Mouth McFadden,4,12,cast
93602.0,Antwon Tanner,Skills Taylor,4,12,cast
141180.0,Stephen Colletti,Chase Adams,4,12,guest stars
78197.0,Elisabeth Harnois,Shelley Simon,4,12,guest stars
20166.0,Joe Inscoe,Mr. Miller,4,12,guest stars
1477823.0,Shawn Shepard,Principal Turner,4,12,guest stars
133590.0,Bevin Prince,Bevin,4,12,guest stars
1714692.0,Chase Steven Anderson,Sheldon,4,12,guest stars
1433332.0,Tammy Arnold,Teacher,4,12,guest stars
3862361.0,Jason Scott Quinn,Large Guy,4,12,guest stars
3862362.0,Kosta Trouva,Frat Guy,4,12,guest stars
62747.0,Chad Michael Murray,Lucas Scott,4,13,cast
98050.0,James Lafferty,Nathan Scott,4,13,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,4,13,cast
35472.0,Hilarie Burton,Peyton Sawyer,4,13,cast
73035.0,Paul Johansson,Dan Scott,4,13,cast
54830.0,Sophia Bush,Brooke Davis,4,13,cast
12852.0,Barry Corbin,Whitey Durham,4,13,cast
20005.0,Moira Kelly,Karen Roe,4,13,cast
81164.0,Danneel Ackles,Rachel Gatina,4,13,cast
44033.0,Barbara Alyn Woods,Deb Scott,4,13,cast
166897.0,Lee Norris,Mouth McFadden,4,13,cast
93602.0,Antwon Tanner,Skills Taylor,4,13,cast
141180.0,Stephen Colletti,Chase Adams,4,13,guest stars
55554.0,John Kapelos,Carl,4,13,guest stars
78197.0,Elisabeth Harnois,Shelley Simon,4,13,guest stars
99207.0,Amber Wallace,Glenda,4,13,guest stars
174158.0,Barbara Weetman,Glenda's Mom,4,13,guest stars
133590.0,Bevin Prince,Bevin,4,13,guest stars
2980753.0,Kassie Hight,Student,4,13,guest stars
62747.0,Chad Michael Murray,Lucas Scott,4,14,cast
98050.0,James Lafferty,Nathan Scott,4,14,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,4,14,cast
35472.0,Hilarie Burton,Peyton Sawyer,4,14,cast
73035.0,Paul Johansson,Dan Scott,4,14,cast
54830.0,Sophia Bush,Brooke Davis,4,14,cast
12852.0,Barry Corbin,Whitey Durham,4,14,cast
20005.0,Moira Kelly,Karen Roe,4,14,cast
81164.0,Danneel Ackles,Rachel Gatina,4,14,cast
44033.0,Barbara Alyn Woods,Deb Scott,4,14,cast
166897.0,Lee Norris,Mouth McFadden,4,14,cast
93602.0,Antwon Tanner,Skills Taylor,4,14,cast
141180.0,Stephen Colletti,Chase Adams,4,14,guest stars
78197.0,Elisabeth Harnois,Shelley Simon,4,14,guest stars
99207.0,Amber Wallace,Glenda,4,14,guest stars
1477823.0,Shawn Shepard,Principal Turner,4,14,guest stars
133590.0,Bevin Prince,Bevin,4,14,guest stars
2980753.0,Kassie Hight,Student,4,14,guest stars
2773176.0,Shontelle Thrash,Nurse,4,14,guest stars
3862363.0,Foster Walker,Salesman,4,14,guest stars
3862364.0,Joy Yascone,Girl #1,4,14,guest stars
3862365.0,Celestial Pennington,Girl #2,4,14,guest stars
62747.0,Chad Michael Murray,Lucas Scott,4,15,cast
98050.0,James Lafferty,Nathan Scott,4,15,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,4,15,cast
35472.0,Hilarie Burton,Peyton Sawyer,4,15,cast
73035.0,Paul Johansson,Dan Scott,4,15,cast
54830.0,Sophia Bush,Brooke Davis,4,15,cast
12852.0,Barry Corbin,Whitey Durham,4,15,cast
20005.0,Moira Kelly,Karen Roe,4,15,cast
81164.0,Danneel Ackles,Rachel Gatina,4,15,cast
44033.0,Barbara Alyn Woods,Deb Scott,4,15,cast
166897.0,Lee Norris,Mouth McFadden,4,15,cast
93602.0,Antwon Tanner,Skills Taylor,4,15,cast
141180.0,Stephen Colletti,Chase Adams,4,15,guest stars
26970.0,Matt Barr,Derek,4,15,guest stars
552276.0,Brad Mills,George,4,15,guest stars
1186842.0,Amy Tipton,Flight Attendant,4,15,guest stars
133590.0,Bevin Prince,Bevin,4,15,guest stars
1215008.0,Vaughn Wilson,Fergie,4,15,guest stars
1215021.0,Cullen Moss,Junk,4,15,guest stars
1535749.0,Julie Krystina,Cheerleader,4,15,guest stars
3862367.0,Lisa Wheelous,Prom Date,4,15,guest stars
62747.0,Chad Michael Murray,Lucas Scott,4,16,cast
98050.0,James Lafferty,Nathan Scott,4,16,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,4,16,cast
35472.0,Hilarie Burton,Peyton Sawyer,4,16,cast
73035.0,Paul Johansson,Dan Scott,4,16,cast
54830.0,Sophia Bush,Brooke Davis,4,16,cast
12852.0,Barry Corbin,Whitey Durham,4,16,cast
20005.0,Moira Kelly,Karen Roe,4,16,cast
81164.0,Danneel Ackles,Rachel Gatina,4,16,cast
44033.0,Barbara Alyn Woods,Deb Scott,4,16,cast
166897.0,Lee Norris,Mouth McFadden,4,16,cast
93602.0,Antwon Tanner,Skills Taylor,4,16,cast
26970.0,Matt Barr,Derek,4,16,guest stars
38706.0,Allison Scagliotti,Abby Brown,4,16,guest stars
99207.0,Amber Wallace,Glenda,4,16,guest stars
552276.0,Brad Mills,George,4,16,guest stars
1186842.0,Amy Tipton,Flight Attendant,4,16,guest stars
1477823.0,Shawn Shepard,Principal Turner,4,16,guest stars
133590.0,Bevin Prince,Bevin,4,16,guest stars
3862369.0,David Koonce,Band Member,4,16,guest stars
62747.0,Chad Michael Murray,Lucas Scott,4,17,cast
98050.0,James Lafferty,Nathan Scott,4,17,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,4,17,cast
35472.0,Hilarie Burton,Peyton Sawyer,4,17,cast
73035.0,Paul Johansson,Dan Scott,4,17,cast
54830.0,Sophia Bush,Brooke Davis,4,17,cast
12852.0,Barry Corbin,Whitey Durham,4,17,cast
20005.0,Moira Kelly,Karen Roe,4,17,cast
81164.0,Danneel Ackles,Rachel Gatina,4,17,cast
44033.0,Barbara Alyn Woods,Deb Scott,4,17,cast
166897.0,Lee Norris,Mouth McFadden,4,17,cast
93602.0,Antwon Tanner,Skills Taylor,4,17,cast
419.0,Tyler Hilton,Chris Keller,4,17,guest stars
201255.0,Sonny Franks,Policeman,4,17,guest stars
1249175.0,Mark Jeffrey Miller,Guard,4,17,guest stars
75037.0,Laura Bailey,Girl #2,4,17,guest stars
207201.0,Shauna McLean,Girl #5,4,17,guest stars
223022.0,Brandon O'Dell,Lemmy,4,17,guest stars
1862749.0,Keith Michael Gregory,Conrad,4,17,guest stars
3506873.0,Raymond Shepard,Gino,4,17,guest stars
3862370.0,Gaylord Parsons,Dane,4,17,guest stars
1655461.0,Jenny Ledel,Girl #1,4,17,guest stars
3862371.0,Lauren Wenzel,Girl #3,4,17,guest stars
3862374.0,Katy Rowe,Girl #4,4,17,guest stars
2860232.0,Anthony J. Police,Joe,4,17,guest stars
62747.0,Chad Michael Murray,Lucas Scott,4,18,cast
98050.0,James Lafferty,Nathan Scott,4,18,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,4,18,cast
35472.0,Hilarie Burton,Peyton Sawyer,4,18,cast
73035.0,Paul Johansson,Dan Scott,4,18,cast
54830.0,Sophia Bush,Brooke Davis,4,18,cast
12852.0,Barry Corbin,Whitey Durham,4,18,cast
20005.0,Moira Kelly,Karen Roe,4,18,cast
81164.0,Danneel Ackles,Rachel Gatina,4,18,cast
44033.0,Barbara Alyn Woods,Deb Scott,4,18,cast
166897.0,Lee Norris,Mouth McFadden,4,18,cast
93602.0,Antwon Tanner,Skills Taylor,4,18,cast
141180.0,Stephen Colletti,Chase Adams,4,18,guest stars
586.0,Sean Young,Hope Brown,4,18,guest stars
26970.0,Matt Barr,Derek,4,18,guest stars
38706.0,Allison Scagliotti,Abby Brown,4,18,guest stars
3862358.0,Joe Keiley,Reporter,4,18,guest stars
2709424.0,George Nannarello,Clerk,4,18,guest stars
3862376.0,Mia Clarke,Young Abby Brown,4,18,guest stars
62747.0,Chad Michael Murray,Lucas Scott,4,19,cast
98050.0,James Lafferty,Nathan Scott,4,19,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,4,19,cast
35472.0,Hilarie Burton,Peyton Sawyer,4,19,cast
73035.0,Paul Johansson,Dan Scott,4,19,cast
54830.0,Sophia Bush,Brooke Davis,4,19,cast
12852.0,Barry Corbin,Whitey Durham,4,19,cast
20005.0,Moira Kelly,Karen Roe,4,19,cast
81164.0,Danneel Ackles,Rachel Gatina,4,19,cast
44033.0,Barbara Alyn Woods,Deb Scott,4,19,cast
166897.0,Lee Norris,Mouth McFadden,4,19,cast
93602.0,Antwon Tanner,Skills Taylor,4,19,cast
141180.0,Stephen Colletti,Chase Adams,4,19,guest stars
205976.0,Kelsey Asbille,Gigi,4,19,guest stars
1534836.0,David Bridgewater,Detective,4,19,guest stars
1538948.0,Renee Vincent,Mrs. Edwards,4,19,guest stars
1477823.0,Shawn Shepard,Principal Turner,4,19,guest stars
2068484.0,Justin Colvin,Policeman,4,19,guest stars
1714692.0,Chase Steven Anderson,Sheldon,4,19,guest stars
62747.0,Chad Michael Murray,Lucas Scott,4,20,cast
98050.0,James Lafferty,Nathan Scott,4,20,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,4,20,cast
35472.0,Hilarie Burton,Peyton Sawyer,4,20,cast
73035.0,Paul Johansson,Dan Scott,4,20,cast
54830.0,Sophia Bush,Brooke Davis,4,20,cast
12852.0,Barry Corbin,Whitey Durham,4,20,cast
20005.0,Moira Kelly,Karen Roe,4,20,cast
81164.0,Danneel Ackles,Rachel Gatina,4,20,cast
44033.0,Barbara Alyn Woods,Deb Scott,4,20,cast
166897.0,Lee Norris,Mouth McFadden,4,20,cast
93602.0,Antwon Tanner,Skills Taylor,4,20,cast
141180.0,Stephen Colletti,Chase Adams,4,20,guest stars
13477.0,Jonathan Adams,Charles Taylor,4,20,guest stars
1158065.0,Michael H. Cole,Bevin's Father,4,20,guest stars
1229206.0,Suellen Yates,Nurse,4,20,guest stars
1477823.0,Shawn Shepard,Principal Turner,4,20,guest stars
133590.0,Bevin Prince,Bevin,4,20,guest stars
1215008.0,Vaughn Wilson,Fergie,4,20,guest stars
1215021.0,Cullen Moss,Junk,4,20,guest stars
1694113.0,Troy Rudeseal,Nurse,4,20,guest stars
3862147.0,Jessica Lucas,Doctor,4,20,guest stars
3862379.0,Helen Talmadge,Bevin's Mother,4,20,guest stars
1546660.0,Nevaina Graves Rhodes,Skills' Mother,4,20,guest stars
3862382.0,Monica D'Onofrio,Graduate,4,20,guest stars
3862384.0,Laura Henderson,Graduate,4,20,guest stars
3862386.0,Christopher James Phillips,Graduate,4,20,guest stars
3862367.0,Lisa Wheelous,Family Member,4,20,guest stars
62747.0,Chad Michael Murray,Lucas Scott,4,21,cast
98050.0,James Lafferty,Nathan Scott,4,21,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,4,21,cast
35472.0,Hilarie Burton,Peyton Sawyer,4,21,cast
73035.0,Paul Johansson,Dan Scott,4,21,cast
54830.0,Sophia Bush,Brooke Davis,4,21,cast
12852.0,Barry Corbin,Whitey Durham,4,21,cast
20005.0,Moira Kelly,Karen Roe,4,21,cast
81164.0,Danneel Ackles,Rachel Gatina,4,21,cast
44033.0,Barbara Alyn Woods,Deb Scott,4,21,cast
166897.0,Lee Norris,Mouth McFadden,4,21,cast
93602.0,Antwon Tanner,Skills Taylor,4,21,cast
4138.0,Craig Sheffer,Keith Scott,4,21,guest stars
141180.0,Stephen Colletti,Chase Adams,4,21,guest stars
78197.0,Elisabeth Harnois,Shelley Simon,4,21,guest stars
74587.0,Terry Loughlin,Doctor,4,21,guest stars
146021.0,Jason Leith,Bouncer,4,21,guest stars
143718.0,Tilky Jones,Dude,4,21,guest stars
133590.0,Bevin Prince,Bevin,4,21,guest stars
1215008.0,Vaughn Wilson,Fergie,4,21,guest stars
1215021.0,Cullen Moss,Junk,4,21,guest stars
1694113.0,Troy Rudeseal,Nurse,4,21,guest stars
3862147.0,Jessica Lucas,Doctor,4,21,guest stars
3862382.0,Monica D'Onofrio,Graduate,4,21,guest stars
3862389.0,Mary Kate Englehardt,Lily,4,21,guest stars
3862390.0,Bjay Payton,Guard,4,21,guest stars
2980753.0,Kassie Hight,Nurse,4,21,guest stars
3862391.0,Reese Lasher,Reese,4,21,guest stars
1442234.0,Jayce O'Neal,Young Dan,4,21,guest stars
3862392.0,Rick Roberts,Police Officer,4,21,guest stars
62747.0,Chad Michael Murray,Lucas Scott,5,1,cast
98050.0,James Lafferty,Nathan Scott,5,1,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,5,1,cast
35472.0,Hilarie Burton,Peyton Sawyer,5,1,cast
73035.0,Paul Johansson,Dan Scott,5,1,cast
54830.0,Sophia Bush,Brooke Davis,5,1,cast
1215059.0,Jackson Brundage,Jamie Scott,5,1,cast
166897.0,Lee Norris,Mouth McFadden,5,1,cast
101017.0,Johann Urb,Nick,5,1,guest stars
14668.0,Daphne Zuniga,Victoria Davis,5,1,guest stars
210126.0,Michaela McManus,Lindsey Strauss,5,1,guest stars
1535980.0,William Day,Barry,5,1,guest stars
1377994.0,Karen Ceesay,Receptionist,5,1,guest stars
174256.0,Dikran Tulaine,John Knight,5,1,guest stars
1535376.0,Rand Courtney,Greg,5,1,guest stars
1333065.0,Jason Giuliano,Guy,5,1,guest stars
96039.0,Justin Tully,Interviewer,5,1,guest stars
1215008.0,Vaughn Wilson,Fergie,5,1,guest stars
1215021.0,Cullen Moss,Junk,5,1,guest stars
62747.0,Chad Michael Murray,Lucas Scott,5,2,cast
98050.0,James Lafferty,Nathan Scott,5,2,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,5,2,cast
35472.0,Hilarie Burton,Peyton Sawyer,5,2,cast
73035.0,Paul Johansson,Dan Scott,5,2,cast
