event_id,season,episode,time,type,person_1,person_2,description,last_updated_timestamp,update_comment,main_type,path,person_nbr,all_partners,role_season_ep_count,role_ep_count
607,6,16,0:08:15,kiss,Brooke,Julian,Julian catches Brooke getting hot and bothered about the shirtless actors up for the part of Nathan.,1/26/2023 21:06,,kiss,|Brooke|Julian|,1,|Pete Wentz|Nick (teacher)|Nathan|Tia|Julian|Lucas|Alexander|Club Boy|Felix|Owen|Abercrombie|Chris|Peyton|Psycho Derek|Chase|Nick Lachey|Mouth|,10.0,106.0
608,6,16,0:12:58,kiss,Brooke,Julian,Julian kisses Brooke patronizingly after saying the actress playing her should dress sexier.,1/26/2023 21:06,,kiss,|Brooke|Julian|,1,|Pete Wentz|Nick (teacher)|Nathan|Tia|Julian|Lucas|Alexander|Club Boy|Felix|Owen|Abercrombie|Chris|Peyton|Psycho Derek|Chase|Nick Lachey|Mouth|,10.0,106.0
609,6,16,0:13:03,fight,Brooke,Missy,"After the actress playing Brooke gets on Brooke's last nerve, Brooke pulls her hair.",1/26/2023 21:06,,fight,|Brooke|Missy|,1,|Zombie bridesmaid #4|Sam|Chris|Millie|Julian|Jock|Tara|Zombie bridesmaid #2|Peyton|Missy|Haley|Tim|Lucas|Alex|Bankers|Nick (teacher)|Zombie bridesmaid #5|Sylvia|Rachel|Dan|Ted|Psycho Derek|Xavier|,10.0,106.0
610,6,16,0:29:52,fight,Brooke,Lucas,Brooke hits Lucas with part of the script when she thinks he described her character as only interested in sex.,1/26/2023 21:06,,fight,|Brooke|Lucas|,1,|Zombie bridesmaid #4|Sam|Chris|Millie|Julian|Jock|Tara|Zombie bridesmaid #2|Peyton|Missy|Haley|Tim|Lucas|Alex|Bankers|Nick (teacher)|Zombie bridesmaid #5|Sylvia|Rachel|Dan|Ted|Psycho Derek|Xavier|,10.0,106.0
611,6,16,0:30:10,fight,Brooke,Julian,Brooke throws the letterman Jacket at Julian when she thinks he's only interested in the over-sexed high-school movie version of her.,1/26/2023 21:06,,fight,|Brooke|Julian|,1,|Zombie bridesmaid #4|Sam|Chris|Millie|Julian|Jock|Tara|Zombie bridesmaid #2|Peyton|Missy|Haley|Tim|Lucas|Alex|Bankers|Nick (teacher)|Zombie bridesmaid #5|Sylvia|Rachel|Dan|Ted|Psycho Derek|Xavier|,10.0,106.0
612,6,16,0:41:24,kiss,Lucas,Peyton,Hearing their baby's heartbeat for the first time.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,1,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,19.0,90.0
613,6,17,0:19:32,kiss,Millie,Mouth,Saying goodbye.,1/26/2023 21:06,,kiss,|Millie|Mouth|,1,|Mouth|Owen|,8.0,29.0
614,6,17,0:25:27,kiss,Haley,Nathan,Discussing their futures on their 7th anniversary.,1/26/2023 21:06,,kiss,|Haley|Nathan|,1,|Nathan|Dan|Chris|Lucas|,15.0,106.0
615,6,17,0:36:37,fight,Dan,Deb,Dan grabs Deb's arm when he explains her part in his hatred for Keith.,1/26/2023 21:06,,fight,|Dan|Deb|,1,|Officer Burns|Cooper|Andy|Brooke|Mrs. Edwards|Thug #2|Peyton|Billy (Drug Dealer)|Deb|Thug|Haley|Keith|Skills|Nathan|Clay|Lucas|Damien|Thug #4|Carrie|Mouth|Thug #3|Karen|Dimitri|Owen|Whitey|,7.0,49.0
616,6,17,0:38:43,kiss,Haley,Nathan,Dreaming of the future at the house in Charleston.,1/26/2023 21:06,,kiss,|Haley|Nathan|,1,|Nathan|Dan|Chris|Lucas|,15.0,106.0
617,6,17,0:40:10,kiss,Brooke,Julian,Leaving after he finds the picture of Brooke and Lucas.,1/26/2023 21:06,,kiss,|Brooke|Julian|,1,|Pete Wentz|Nick (teacher)|Nathan|Tia|Julian|Lucas|Alexander|Club Boy|Felix|Owen|Abercrombie|Chris|Peyton|Psycho Derek|Chase|Nick Lachey|Mouth|,10.0,106.0
618,6,18,0:11:15,kiss,Deb,Skills,"""Hey, I love kids. Maybe someday we'll have some of our own.""",1/26/2023 21:06,,kiss,|Deb|Skills|,1,|Dan|Keith|Skills|,7.0,23.0
619,6,18,0:13:23,kiss,Lucas,Peyton,Visiting Keith and Peyton's mother at the cemetery.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,1,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,19.0,90.0
620,6,18,0:34:19,kiss,Brooke,Julian,"""I'm gonna miss you, Brooke Davis.""",1/26/2023 21:06,,kiss,|Brooke|Julian|,1,|Pete Wentz|Nick (teacher)|Nathan|Tia|Julian|Lucas|Alexander|Club Boy|Felix|Owen|Abercrombie|Chris|Peyton|Psycho Derek|Chase|Nick Lachey|Mouth|,10.0,106.0
621,6,19,0:01:54,kiss,Lucas,Peyton,Saying goodbye before Lucas leaves to play basketball with Nathan and Jamie.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,1,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,19.0,90.0
622,6,19,0:30:16,kiss,Jack,Sam,"""I just... wanted to do that, um, in case I didn't ever get the chance... to.""",1/26/2023 21:06,,kiss,|Jack|Sam|,1,|Sam|,3.0,3.0
623,6,19,0:35:16,kiss,Millie,Mouth,"""I'm here because I can't live without you, Millicent Huxtable, and I don't want to anymore, and I'm sorry.""",1/26/2023 21:06,,kiss,|Millie|Mouth|,1,|Mouth|Owen|,8.0,29.0
624,6,19,0:40:18,kiss,Lucas,Peyton,"Before Peyton puts her drawing (with ""Love, Mom"" on it) into her treasure box.",1/26/2023 21:06,,kiss,|Lucas|Peyton|,1,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,19.0,90.0
625,6,20,0:05:10,kiss,Millie,Mouth,Waking up after their reunion.,1/26/2023 21:06,,kiss,|Millie|Mouth|,1,|Mouth|Owen|,8.0,29.0
626,6,20,0:14:29,kiss,Lucas,Peyton,Coming home after Peyton's accident.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,1,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,19.0,90.0
627,6,20,0:31:43,kiss,Millie,Mouth,Before Mouth leaves to return to Tree Hill.,1/26/2023 21:06,,kiss,|Millie|Mouth|,1,|Mouth|Owen|,8.0,29.0
628,6,20,0:34:18,kiss,Jack,Sam,Before Jack leaves for Charlotte with his new foster parents.,1/26/2023 21:06,,kiss,|Jack|Sam|,1,|Sam|,3.0,3.0
629,6,21,0:01:21,kiss,Lucas,Peyton,Checking in on Peyton while she's on bed rest.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,1,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,19.0,90.0
630,6,21,0:10:23,kiss,Lucas,Peyton,[Flashback to their Atlanta trip after graduation] Lucas gives Peyton tickets to see The Cure.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,1,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,19.0,90.0
631,6,21,0:28:11,kiss,Haley,Nathan,Discussing Nathan's opportunity to play pro basketball in Europe.,1/26/2023 21:06,,kiss,|Haley|Nathan|,1,|Nathan|Dan|Chris|Lucas|,15.0,106.0
632,6,21,0:38:13,kiss,Haley,Nathan,Nathan kisses Haley's hand as they discuss turning down his opportunity to play for the European team.,1/26/2023 21:06,,kiss,|Haley|Nathan|,1,|Nathan|Dan|Chris|Lucas|,15.0,106.0
633,6,21,0:38:36,kiss,Chase,Mia,Chase kisses Mia on the hand after telling her he is in love with her.,1/26/2023 21:06,,kiss,|Chase|Mia|,1,|Alex|Tara|Mia|Peyton|Brooke|,5.0,32.0
634,6,21,0:40:18,kiss,Lucas,Peyton,Reminiscing about their trip to Atlanta to see The Cure.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,1,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,19.0,90.0
635,6,21,0:41:43,kiss,Lucas,Peyton,[Flashback to their Atlanta trip] Dreaming of the future in the Comet.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,1,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,19.0,90.0
636,6,22,0:04:48,kiss,Haley,Nathan,As Haley leaves for Peyton's baby shower.,1/26/2023 21:06,,kiss,|Haley|Nathan|,1,|Nathan|Dan|Chris|Lucas|,15.0,106.0
637,6,22,0:36:35,kiss,Lauren,Skills,Lauren shows up at Skills's apartment after they had many failed attempts while Chuck tagged along on their date.,1/26/2023 21:06,,kiss,|Lauren|Skills|,1,|David|Mouth|Skills|,1.0,4.0
638,6,22,0:41:44,kiss,Lucas,Peyton,Talking about moving the wedding earlier.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,1,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,19.0,90.0
639,6,23,0:02:37,kiss,Haley,Lucas,"""Thank you, minister.""",1/26/2023 21:06,,kiss,|Haley|Lucas|,1,|Nathan|Dan|Chris|Lucas|,15.0,106.0
640,6,23,0:06:04,kiss,Chase,Mia,Before Peyton's and Lucas's wedding.,1/26/2023 21:06,,kiss,|Chase|Mia|,1,|Alex|Tara|Mia|Peyton|Brooke|,5.0,32.0
641,6,23,0:07:43,kiss,Haley,Nathan,Before Peyton's and Lucas's wedding.,1/26/2023 21:06,,kiss,|Haley|Nathan|,1,|Nathan|Dan|Chris|Lucas|,15.0,106.0
642,6,23,0:20:27,kiss,Lucas,Peyton,At their wedding ceremony.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,1,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,19.0,90.0
643,6,23,0:25:07,fight [implied],Julian,Nick Lachey,"After Julian insults boy bands to annoy Nick, Julian appears in the next scene with a black eye.",1/26/2023 21:06,,fight,|Julian|Nick Lachey|,1,|Zombie bridesmaid #1|Peter|Lucas|Alex|Ian|Zombie bridesmaid (unknown)|Zombie bridesmaid #2|Loud Drunk|Xavier|Officer Stevens|Chuck|Nick Lachey|Mouth|Brooke|Zombie bridesmaid #3|Skills|,9.0,51.0
644,6,23,0:28:05,kiss,Lucas,Peyton,At their reception.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,1,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,19.0,90.0
645,6,23,0:31:18,kiss,Haley,Nathan,In the bathroom at the Peyton and Lucas's reception.,1/26/2023 21:06,,kiss,|Haley|Nathan|,1,|Nathan|Dan|Chris|Lucas|,15.0,106.0
646,6,23,0:31:40,kiss,Brooke,Nick Lachey,"Brooke kisses Nick while dancing at the reception, trying to make Julian jealous.",1/26/2023 21:06,,kiss,|Brooke|Nick Lachey|,1,|Pete Wentz|Nick (teacher)|Nathan|Tia|Julian|Lucas|Alexander|Club Boy|Felix|Owen|Abercrombie|Chris|Peyton|Psycho Derek|Chase|Nick Lachey|Mouth|,10.0,106.0
647,6,23,0:31:45,kiss,Julian,Missy,"Julian kisses Missy while dancing at the reception, trying to make Brooke jealous.",1/26/2023 21:06,,kiss,|Julian|Missy|,1,|Peyton|Brooke|Missy|,9.0,51.0
648,6,23,0:32:13,kiss,Lucas,Peyton,"Dancing at their reception,",1/26/2023 21:06,,kiss,|Lucas|Peyton|,1,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,19.0,90.0
649,6,23,0:36:10,kiss,Haley,Nathan,Reminding Nathan that he isn't failing.,1/26/2023 21:06,,kiss,|Haley|Nathan|,1,|Nathan|Dan|Chris|Lucas|,15.0,106.0
650,6,23,0:37:46,kiss,Missy,Nick Lachey,After the reception.,1/26/2023 21:06,,kiss,|Missy|Nick Lachey|,1,|Julian|Nick Lachey|,2.0,2.0
651,6,23,0:39:56,kiss,Lucas,Peyton,Home after the wedding.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,1,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,19.0,90.0
652,6,24,0:00:14,kiss,Lucas,Peyton,Lucas kisses Peyton's shoulder as she is carried off on a gurney at the hospital.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,1,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,19.0,90.0
653,6,24,0:07:06,kiss,Lucas,Peyton,Just before Peyton wakes up in the hospital.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,1,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,19.0,90.0
654,6,24,0:11:23,kiss,Brooke,Julian,Saying goodbye before Julian returns to LA.,1/26/2023 21:06,,kiss,|Brooke|Julian|,1,|Pete Wentz|Nick (teacher)|Nathan|Tia|Julian|Lucas|Alexander|Club Boy|Felix|Owen|Abercrombie|Chris|Peyton|Psycho Derek|Chase|Nick Lachey|Mouth|,10.0,106.0
655,6,24,0:16:52,kiss,Haley,Nathan,After Nathan tells her he's been called up to the NBA.,1/26/2023 21:06,,kiss,|Haley|Nathan|,1,|Nathan|Dan|Chris|Lucas|,15.0,106.0
656,6,24,0:22:40,fight,Dan,Whitey,Dan grabs Whitey and tries to force Whitey to shoot him and end his pain.,1/26/2023 21:06,,fight,|Dan|Whitey|,1,|Officer Burns|Cooper|Andy|Brooke|Mrs. Edwards|Thug #2|Peyton|Billy (Drug Dealer)|Deb|Thug|Haley|Keith|Skills|Nathan|Clay|Lucas|Damien|Thug #4|Carrie|Mouth|Thug #3|Karen|Dimitri|Owen|Whitey|,7.0,49.0
657,6,24,0:25:17,kiss,Chase,Mia,Talking about being apart for Mia's upcoming tour.,1/26/2023 21:06,,kiss,|Chase|Mia|,1,|Alex|Tara|Mia|Peyton|Brooke|,5.0,32.0
658,6,24,0:28:32,kiss [continued],Chase,Mia,Mia and Chase continue to kiss in the Red Bedroom Records office.,1/26/2023 21:06,,kiss,|Chase|Mia|,1,|Alex|Tara|Mia|Peyton|Brooke|,5.0,32.0
659,6,24,0:35:26,kiss,Millie,Mouth,MIllicent stopping by the station to visit.,1/26/2023 21:06,,kiss,|Millie|Mouth|,1,|Mouth|Owen|,8.0,29.0
660,6,24,0:37:22,kiss,Haley,Nathan,Checking out the arena in Charlotte.,1/26/2023 21:06,,kiss,|Haley|Nathan|,1,|Nathan|Dan|Chris|Lucas|,15.0,106.0
661,6,24,0:40:32,kiss,Brooke,Julian,Brooke flies to LA to tell Julian that she loves him (on a movie set).,1/26/2023 21:06,,kiss,|Brooke|Julian|,1,|Pete Wentz|Nick (teacher)|Nathan|Tia|Julian|Lucas|Alexander|Club Boy|Felix|Owen|Abercrombie|Chris|Peyton|Psycho Derek|Chase|Nick Lachey|Mouth|,10.0,106.0
662,6,24,0:41:03,kiss,Lucas,Peyton,Taking a ride in the Comet with Sawyer.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,1,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,19.0,90.0
663,7,1,0:01:34,kiss,Brooke,Julian,On the beach.,1/26/2023 21:06,,kiss,|Brooke|Julian|,1,|Pete Wentz|Nick (teacher)|Nathan|Tia|Julian|Lucas|Alexander|Club Boy|Felix|Owen|Abercrombie|Chris|Peyton|Psycho Derek|Chase|Nick Lachey|Mouth|,16.0,106.0
664,7,1,0:04:15,kiss [continued],Brooke,Julian,On the beach (continued).,1/26/2023 21:06,,kiss,|Brooke|Julian|,1,|Pete Wentz|Nick (teacher)|Nathan|Tia|Julian|Lucas|Alexander|Club Boy|Felix|Owen|Abercrombie|Chris|Peyton|Psycho Derek|Chase|Nick Lachey|Mouth|,16.0,106.0
665,7,1,0:16:21,kiss [continued],Brooke,Julian,On the beach (continued).,1/26/2023 21:06,,kiss,|Brooke|Julian|,1,|Pete Wentz|Nick (teacher)|Nathan|Tia|Julian|Lucas|Alexander|Club Boy|Felix|Owen|Abercrombie|Chris|Peyton|Psycho Derek|Chase|Nick Lachey|Mouth|,16.0,106.0
666,7,1,0:22:32,kiss,Brooke,Julian,After Julian surprises her at Jamie's birthday party.,1/26/2023 21:06,,kiss,|Brooke|Julian|,1,|Pete Wentz|Nick (teacher)|Nathan|Tia|Julian|Lucas|Alexander|Club Boy|Felix|Owen|Abercrombie|Chris|Peyton|Psycho Derek|Chase|Nick Lachey|Mouth|,16.0,106.0
667,7,1,0:26:04,kiss,Brooke,Julian,Walking on the beach after Jamie's party.,1/26/2023 21:06,,kiss,|Brooke|Julian|,1,|Pete Wentz|Nick (teacher)|Nathan|Tia|Julian|Lucas|Alexander|Club Boy|Felix|Owen|Abercrombie|Chris|Peyton|Psycho Derek|Chase|Nick Lachey|Mouth|,16.0,106.0
668,7,1,0:26:37,kiss [continued],Brooke,Julian,Skinny dipping at the beach after Jamie's party.,1/26/2023 21:06,,kiss,|Brooke|Julian|,1,|Pete Wentz|Nick (teacher)|Nathan|Tia|Julian|Lucas|Alexander|Club Boy|Felix|Owen|Abercrombie|Chris|Peyton|Psycho Derek|Chase|Nick Lachey|Mouth|,16.0,106.0
669,7,1,0:27:46,kiss,Haley,Nathan,As Nathan and Jamie leave for the river court.,1/26/2023 21:06,,kiss,|Haley|Nathan|,1,|Nathan|Dan|Chris|Lucas|,14.0,106.0
670,7,1,0:31:19,kiss [continued],Brooke,Julian,"On the beach after swimming, discussing Julian's movie project.",1/26/2023 21:06,,kiss,|Brooke|Julian|,1,|Pete Wentz|Nick (teacher)|Nathan|Tia|Julian|Lucas|Alexander|Club Boy|Felix|Owen|Abercrombie|Chris|Peyton|Psycho Derek|Chase|Nick Lachey|Mouth|,16.0,106.0
671,7,1,0:32:47,kiss [implied],Clay,Kylie,"Kylie shows up at Clay's house and starts undressing. Later, they're shown in bed together.",1/26/2023 21:06,,kiss,|Clay|Kylie|,1,|Alex|Sara|Quinn|Kylie|,15.0,36.0
672,7,1,0:39:14,kiss,Brooke,Julian,"Back at Brooke's, discussing their relationship.",1/26/2023 21:06,,kiss,|Brooke|Julian|,1,|Pete Wentz|Nick (teacher)|Nathan|Tia|Julian|Lucas|Alexander|Club Boy|Felix|Owen|Abercrombie|Chris|Peyton|Psycho Derek|Chase|Nick Lachey|Mouth|,16.0,106.0
673,7,2,0:10:11,kiss,Dan,Rachel,"On the set, after Dan's show.",1/26/2023 21:06,,kiss,|Dan|Rachel|,1,|Karen|Patty|Deb|Haley|Rachel|,7.0,49.0
674,7,2,0:15:10,kiss,Dan,Rachel,Leaving a restaurant.,1/26/2023 21:06,,kiss,|Dan|Rachel|,1,|Karen|Patty|Deb|Haley|Rachel|,7.0,49.0
675,7,2,0:39:54,kiss [implied],Brooke,Julian,"""I love who you are. I don't know how you got there, but I'm glad you did."" Then Brooke leads Julian out of the room.",1/26/2023 21:06,,kiss,|Brooke|Julian|,1,|Pete Wentz|Nick (teacher)|Nathan|Tia|Julian|Lucas|Alexander|Club Boy|Felix|Owen|Abercrombie|Chris|Peyton|Psycho Derek|Chase|Nick Lachey|Mouth|,16.0,106.0
676,7,3,0:16:37,kiss [implied],Dan,Rachel,[Flashback to the night they met] Rachel rolls off of Dan in bed.,1/26/2023 21:06,,kiss,|Dan|Rachel|,1,|Karen|Patty|Deb|Haley|Rachel|,7.0,49.0
677,7,3,0:33:52,kiss,Alex,Clay,At TRIC after Clay takes a shot.,1/26/2023 21:06,,kiss,|Alex|Clay|,1,|Clay|Alexander|Josh|Chase|,10.0,20.0
678,7,3,0:36:03,kiss,Dan,Rachel,After she tells him that she hired the heckler in the audience.,1/26/2023 21:06,,kiss,|Dan|Rachel|,1,|Karen|Patty|Deb|Haley|Rachel|,7.0,49.0
679,7,4,0:04:11,kiss,Brooke,Julian,"""Hey, Brooke Davis. You look beautiful today.""",1/26/2023 21:06,,kiss,|Brooke|Julian|,1,|Pete Wentz|Nick (teacher)|Nathan|Tia|Julian|Lucas|Alexander|Club Boy|Felix|Owen|Abercrombie|Chris|Peyton|Psycho Derek|Chase|Nick Lachey|Mouth|,16.0,106.0
680,7,4,0:24:19,kiss,Brooke,Julian,Before the clothes over bros show.,1/26/2023 21:06,,kiss,|Brooke|Julian|,1,|Pete Wentz|Nick (teacher)|Nathan|Tia|Julian|Lucas|Alexander|Club Boy|Felix|Owen|Abercrombie|Chris|Peyton|Psycho Derek|Chase|Nick Lachey|Mouth|,16.0,106.0
681,7,4,0:34:29,fight,David,Quinn,Scott grabs Quinn's arm as they argue after the fashion show.,1/26/2023 21:06,,fight,|David|Quinn|,1,|Clay|Quinn|,4.0,5.0
682,7,4,0:34:33,fight,Clay,David,Clay shoves David in Quinn's defense; Clay and David fight.,1/26/2023 21:06,,fight,|Clay|David|,1,|Katie|Ian|Dan|Billy (Drug Dealer)|Chase|David|,15.0,36.0
683,7,4,0:41:09,fight,Haley,Renee,Haley slaps Renee when Renee tells Haley that she did things with Nathan that Haley wouldn't do.,1/26/2023 21:06,,fight,|Haley|Renee|,1,|Randy|Damien|Chuck's Mom|Sue|Renee|Officer Stevens|Dan|Billy (Drug Dealer)|Taylor|Carrie|Daunte|Brooke|Rachel|,14.0,106.0
684,7,4,0:01:15,fight [repeat],Haley,Renee,[News story depicting the incident from S7E4] Haley slaps Renee when Renee tells Haley that she did things with Nathan that Haley wouldn't do.,1/26/2023 21:06,,fight,|Haley|Renee|,1,|Randy|Damien|Chuck's Mom|Sue|Renee|Officer Stevens|Dan|Billy (Drug Dealer)|Taylor|Carrie|Daunte|Brooke|Rachel|,14.0,106.0
685,7,5,0:02:27,kiss,Brooke,Julian,Flattering Brooke while he looks for Alex's script.,1/26/2023 21:06,,kiss,|Brooke|Julian|,1,|Pete Wentz|Nick (teacher)|Nathan|Tia|Julian|Lucas|Alexander|Club Boy|Felix|Owen|Abercrombie|Chris|Peyton|Psycho Derek|Chase|Nick Lachey|Mouth|,16.0,106.0
